6 	-90 	2.31315143852
6 	-89 	2.48389447267
6 	-88 	2.02967512828
6 	-87 	2.05242780802
6 	-86 	0.835944876387
6 	-85 	1.749904341
6 	-84 	2.29719818876
6 	-83 	2.48555742339
6 	-82 	2.75736550287
6 	-81 	2.91526430279
6 	-80 	3.33424954545
6 	-79 	3.75537879333
6 	-78 	4.27768218992
6 	-77 	4.79966033188
6 	-76 	5.32127332331
6 	-75 	5.84242309018
6 	-74 	6.36312561025
6 	-73 	6.88338219672
6 	-72 	7.40314509932
6 	-71 	7.92236875623
6 	-70 	8.44100908868
6 	-69 	8.95900273254
6 	-68 	9.47626579692
6 	-67 	9.9928073111
6 	-66 	10.5085878852
6 	-65 	11.0235682824
6 	-64 	11.5377092711
6 	-63 	12.0509716838
6 	-62 	12.5633164737
6 	-61 	13.0747045536
6 	-60 	13.5850970392
6 	-59 	14.0944550524
6 	-58 	14.6027397797
6 	-57 	15.1099125257
6 	-56 	15.6159346733
6 	-55 	16.1207677086
6 	-54 	16.6243297317
6 	-53 	17.1264526498
6 	-52 	17.6272728836
6 	-51 	18.1267522522
6 	-50 	18.6248525585
6 	-49 	19.1215357811
6 	-48 	19.6167639933
6 	-47 	20.1104994182
6 	-46 	20.602552903
6 	-45 	21.0929472269
6 	-44 	21.5817388197
6 	-43 	22.0688902642
6 	-42 	22.5543642415
6 	-41 	23.0381235957
6 	-40 	23.5199683361
6 	-39 	23.9999317934
6 	-38 	24.4780731463
6 	-37 	24.9543557081
6 	-36 	25.4287428704
6 	-35 	25.9010774287
6 	-34 	26.3713010815
6 	-33 	26.8395229024
6 	-32 	27.3057101833
6 	-31 	27.7698237694
6 	-30 	28.2316175008
6 	-29 	28.6912121269
6 	-28 	29.1486309444
6 	-27 	29.6038389783
6 	-26 	30.056674484
6 	-25 	30.5070851318
6 	-24 	30.9551836884
6 	-23 	31.4009355746
6 	-22 	31.8441966698
6 	-21 	32.2848805952
6 	-20 	32.7231187527
6 	-19 	33.1588772397
6 	-18 	33.5919762337
6 	-17 	34.0224034935
6 	-16 	34.4502542348
6 	-15 	34.8754953647
6 	-14 	35.2978697593
6 	-13 	35.7175237129
6 	-12 	36.1344735287
6 	-11 	36.5486229502
6 	-10 	36.9597975716
6 	-9 	37.3681753139
6 	-8 	37.7737244543
6 	-7 	38.1762120616
6 	-6 	38.575743578
6 	-5 	38.9723562193
6 	-4 	39.3659276599
6 	-3 	39.7563451086
6 	-2 	40.1437557023
6 	-1 	40.528128184
6 	0 	40.9091708341
6 	1 	41.2871203772
6 	2 	41.6619474352
6 	3 	42.0334348905
6 	4 	42.4016713841
6 	5 	42.7667022309
6 	6 	43.1283751851
6 	7 	43.4866537213
6 	8 	43.8416454656
6 	9 	44.1932535067
6 	10 	44.541336176
6 	11 	44.8860533093
6 	12 	45.2273554114
6 	13 	45.5650116356
6 	14 	45.8992258714
6 	15 	46.2299720594
6 	16 	46.5569972693
6 	17 	46.8804878428
6 	18 	47.200437314
6 	19 	47.5166348151
6 	20 	47.829188843
6 	21 	48.1381308022
6 	22 	48.4432909809
6 	23 	48.7447030305
6 	24 	49.0424349227
6 	25 	49.3363575718
6 	26 	49.6264303515
6 	27 	49.9127573424
6 	28 	50.1952519096
6 	29 	50.4737962467
6 	30 	50.7485317574
6 	31 	51.0194174253
6 	32 	51.2862521502
6 	33 	51.5492178966
6 	34 	51.8082938544
6 	35 	52.0632762462
6 	36 	52.3143021545
6 	37 	52.5613816201
6 	38 	52.8043729518
6 	39 	53.0432977547
6 	40 	53.2782223698
6 	41 	53.509074242
6 	42 	53.7357452891
6 	43 	53.9583649741
6 	44 	54.1769159407
6 	45 	54.3912127882
6 	46 	54.6013865551
6 	47 	54.8074444299
6 	48 	55.0092963599
6 	49 	55.2068921822
6 	50 	55.4003277995
6 	51 	55.589588107
6 	52 	55.774515284
6 	53 	55.9552086082
6 	54 	56.1316861966
6 	55 	56.3039182026
6 	56 	56.471758331
6 	57 	56.6353454891
6 	58 	56.7946667244
6 	59 	56.9496776312
6 	60 	57.1002758396
6 	61 	57.246574852
6 	62 	57.3885631622
6 	63 	57.5262170415
6 	64 	57.659407814
6 	65 	57.7882586635
6 	66 	57.9127595614
6 	67 	58.0329006304
6 	68 	58.1485849819
6 	69 	58.259850119
6 	70 	58.3667313734
6 	71 	58.469220355
6 	72 	58.5673089637
6 	73 	58.6608944269
6 	74 	58.7500465052
6 	75 	58.8347793615
6 	76 	58.9150864345
6 	77 	58.9909612851
6 	78 	59.0623662672
6 	79 	59.1292619484
6 	80 	59.1917119092
6 	81 	59.2497111765
6 	82 	59.3032553226
6 	83 	59.3523399167
6 	84 	59.3969612644
6 	85 	59.4370643605
6 	86 	59.4726747696
6 	87 	59.5038156667
6 	88 	59.5304849534
6 	89 	59.5526801106
6 	90 	59.570399568
7 	-90 	2.27400702812
7 	-89 	2.38726174839
7 	-88 	1.44623165488
7 	-87 	0.55502708815
7 	-86 	1.14318183718
7 	-85 	0.800639119758
7 	-84 	1.63757826916
7 	-83 	2.62435996117
7 	-82 	2.99740995673
7 	-81 	3.11493577419
7 	-80 	3.60274812339
7 	-79 	4.16201158042
7 	-78 	4.72092465135
7 	-77 	5.27955306274
7 	-76 	5.83783279302
7 	-75 	6.3957073569
7 	-74 	6.95312479658
7 	-73 	7.51003599851
7 	-72 	8.06639375494
7 	-71 	8.62215211642
7 	-70 	9.17726606789
7 	-69 	9.73169126995
7 	-68 	10.2853838518
7 	-67 	10.8383003604
7 	-66 	11.3903976539
7 	-65 	11.9416328479
7 	-64 	12.4919632056
7 	-63 	13.041346403
7 	-62 	13.5896304116
7 	-61 	14.136811985
7 	-60 	14.6829173561
7 	-59 	15.2279048943
7 	-58 	15.771733103
7 	-57 	16.314360504
7 	-56 	16.8557458018
7 	-55 	17.3958477137
7 	-54 	17.9346250969
7 	-53 	18.4720369167
7 	-52 	19.0080422668
7 	-51 	19.5426002796
7 	-50 	20.0754490186
7 	-49 	20.606736119
7 	-48 	21.1364564756
7 	-47 	21.6645696175
7 	-46 	22.1910351387
7 	-45 	22.7158127948
7 	-44 	23.2388625189
7 	-43 	23.7600205498
7 	-42 	24.2792137179
7 	-41 	24.7965629601
7 	-40 	25.3120285548
7 	-39 	25.825570963
