0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.1	-2.8352313519e-07	0.0	9.75	25.0	-1.42435511986e-07	-1.48672777025e-06	0.0	0.0	4.75	25.0	0.0	-1.13409254076e-06	49.0051742562	48.3419570937	47.6787399311	47.0155227686	46.3523056061	45.6890884436	45.025871281	44.3626541185	43.699436956	43.0362197934	-1.32893983915	-0.881566398576	-0.434192958007	0.0131804825624	0.460553923132	0.907927363701	1.35530080427	1.80267424484	2.25004768541	2.69742112598	
0.11	-2.8352313519e-07	0.0	9.75	25.0	-1.42435511986e-07	-1.48672777025e-06	0.0	0.0	4.75	25.0	0.0	-1.13409254076e-06	49.0051742562	48.3419570937	47.6787399311	47.0155227686	46.3523056061	45.6890884436	45.025871281	44.3626541185	43.699436956	43.0362197934	-1.32893983915	-0.881566398576	-0.434192958007	0.0131804825624	0.460553923132	0.907927363701	1.35530080427	1.80267424484	2.25004768541	2.69742112598	
0.12	-2.8352313519e-07	0.0	9.75	25.0	-1.42435511986e-07	-1.48672777025e-06	0.0	0.0	4.75	25.0	0.0	-1.13409254076e-06	49.0051742562	48.3419570937	47.6787399311	47.0155227686	46.3523056061	45.6890884436	45.025871281	44.3626541185	43.699436956	43.0362197934	-1.32893983915	-0.881566398576	-0.434192958007	0.0131804825624	0.460553923132	0.907927363701	1.35530080427	1.80267424484	2.25004768541	2.69742112598	
0.13	-2.8352313519e-07	0.0	9.75	25.0	-1.42435511986e-07	-1.48672777025e-06	0.0	0.0	4.75	25.0	0.0	-1.13409254076e-06	49.0051742562	48.3419570937	47.6787399311	47.0155227686	46.3523056061	45.6890884436	45.025871281	44.3626541185	43.699436956	43.0362197934	-1.32893983915	-0.881566398576	-0.434192958007	0.0131804825624	0.460553923132	0.907927363701	1.35530080427	1.80267424484	2.25004768541	2.69742112598	
0.14	-2.8352313519e-07	0.0	9.75	25.0	-1.42435511986e-07	-1.48672777025e-06	0.0	0.0	4.75	25.0	0.0	-1.13409254076e-06	49.0051742562	48.3419570937	47.6787399311	47.0155227686	46.3523056061	45.6890884436	45.025871281	44.3626541185	43.699436956	43.0362197934	-1.32893983915	-0.881566398576	-0.434192958007	0.0131804825624	0.460553923132	0.907927363701	1.35530080427	1.80267424484	2.25004768541	2.69742112598	
0.15	-2.8352313519e-07	0.0	9.75	25.0	-1.42435511986e-07	-1.48672777025e-06	0.0	0.0	4.75	25.0	0.0	-1.13409254076e-06	49.0051742562	48.3419570937	47.6787399311	47.0155227686	46.3523056061	45.6890884436	45.025871281	44.3626541185	43.699436956	43.0362197934	-1.32893983915	-0.881566398576	-0.434192958007	0.0131804825624	0.460553923132	0.907927363701	1.35530080427	1.80267424484	2.25004768541	2.69742112598	
0.16	-2.8352313519e-07	0.0	9.75	25.0	-1.42435511986e-07	-1.48672777025e-06	0.0	0.0	4.75	25.0	0.0	-1.13409254076e-06	49.0051742562	48.3419570937	47.6787399311	47.0155227686	46.3523056061	45.6890884436	45.025871281	44.3626541185	43.699436956	43.0362197934	-1.32893983915	-0.881566398576	-0.434192958007	0.0131804825624	0.460553923132	0.907927363701	1.35530080427	1.80267424484	2.25004768541	2.69742112598	
0.17	-2.8352313519e-07	0.0	9.75	25.0	-1.42435511986e-07	-1.48672777025e-06	0.0	0.0	4.75	25.0	0.0	-1.13409254076e-06	49.0051742562	48.3419570937	47.6787399311	47.0155227686	46.3523056061	45.6890884436	45.025871281	44.3626541185	43.699436956	43.0362197934	-1.32893983915	-0.881566398576	-0.434192958007	0.0131804825624	0.460553923132	0.907927363701	1.35530080427	1.80267424484	2.25004768541	2.69742112598	
0.18	-2.8352313519e-07	0.0	9.75	25.0	-1.42435511986e-07	-1.48672777025e-06	0.0	0.0	4.75	25.0	0.0	-1.13409254076e-06	49.0051742562	48.3419570937	47.6787399311	47.0155227686	46.3523056061	45.6890884436	45.025871281	44.3626541185	43.699436956	43.0362197934	-1.32893983915	-0.881566398576	-0.434192958007	0.0131804825624	0.460553923132	0.907927363701	1.35530080427	1.80267424484	2.25004768541	2.69742112598	
0.19	-2.8352313519e-07	0.0	9.75	25.0	-1.42435511986e-07	-1.48672777025e-06	0.0	0.0	4.75	25.0	0.0	-1.13409254076e-06	49.0051742562	48.3419570937	47.6787399311	47.0155227686	46.3523056061	45.6890884436	45.025871281	44.3626541185	43.699436956	43.0362197934	-1.32893983915	-0.881566398576	-0.434192958007	0.0131804825624	0.460553923132	0.907927363701	1.35530080427	1.80267424484	2.25004768541	2.69742112598	
